Author,Title,label
"M. Aaserud, S. Lewin, S. Innvaer, E. J. Paulsen, A. T. Dahlgren, M. Trommald, L. Duley, M. Zwarenstein and A. D. Oxman",Translating research into policy and practice in developing countries: A case study of magnesium sulphate for pre-eclampsia,0
"A. M. Abaasa, J. Todd, K. Ekoru, J. N. Kalyango, J. Levin, E. Odeke and C. A. Karamagi","Good adherence to HAART and improved survival in a community HIV/AIDS treatment and care programme: the experience of The AIDS Support Organization (TASO), Kampala, Uganda",0
"T. Abuya, A. Amin, S. Molyneux, W. Akhwale, V. Marsh and L. Gilson",Importance of strategic management in the implementation of private medicine retailer programmes: case studies from three districts in Kenya,0
N. Andersson,Building the community voice into planning: 25 years of methods development in social audit,0
N. Andersson,Proof of impact and pipeline planning: directions and challenges for social audit in the health sector,0
"S. Atkins, S. Lewin, K. C. Ringsberg and A. Thorson",Provider experiences of the implementation of a new tuberculosis treatment programme: A qualitative study using the normalisation process model,0
"M. Balaji, S. Chatterjee, M. Koschorke, T. Rangaswamy, A. Chavan, H. Dabholkar, L. Dakshin, P. Kumar, S. John, G. Thornicroft and V. Patel",The development of a lay health worker delivered collaborative community based intervention for people with schizophrenia in India,0
"S. S. Chua, L. C. Kok, F. A. M. Yusof, G. H. Tang, S. W. H. Lee, B. Efendie and T. Paraidathathu","Pharmaceutical care issues identified by pharmacists in patients with diabetes, hypertension or hyperlipidaemia in primary care settings",0
"L. Dandona, S. G. Kumar, G. A. Kumar and R. Dandona",Cost-effectiveness of HIV prevention interventions in Andhra Pradesh state of India,0
"S. Deo, S. M. Topp, A. O. Westfall, M. M. Chiko, C. S. Wamulume, M. Morris and S. Reid","Impact of organizational factors on adherence tolaboratory testing protocols in adult HIV care inLusaka, Zambia",0
"O. Groene, N. Klazinga, C. Wagner, O. A. Arah, A. Thompson, C. Bruneau, R. Sunol and P. Deepening our Understanding of Quality Improvement in Europe Research","Investigating organizational quality improvement systems, patient empowerment, organizational culture, professional involvement and the quality of care in European hospitals: the 'Deepening our Understanding of Quality Improvement in Europe (DUQuE)' project",0
"J. A. Haafkens, E. J. A. J. Beune, E. P. M. v. Charante and C. O. Agyemang",A cluster-randomized controlled trial evaluating the effect of culturally-appropriate hypertension education among Afro-Surinamese and Ghanaian patients in Dutch general practice: study protocol,0
"Y. Hao, Q. Wu, Z. Zhang, L. Gao, N. Ning, M. Jiao and D. Zakus",The impact of different benefit packages of Medical Financial Assistance Scheme on health service utilization of poor population in rural China,0
"S. Hounton, P. Byass and B. Kouyate",Assessing effectiveness of a community based health insurance in rural Burkina Faso,0
"L. H. Huang, L. Zhang, R. Y. Tobe, F. H. Qi, L. Sun, Y. Teng, Q. L. Ke, F. Mai, X. F. Zhang, M. Zhang, R. L. Yang, L. Tu, H. H. Li, Y. Q. Gu, S. N. Xu, X. Y. Yue, X. D. Li, B. E. Qi, X. H. Cheng, W. Tang, L. Z. Xu and D. M. Han",Cost-effectiveness analysis of neonatal hearing screening program in China: should universal screening be prioritized?,0
"A. Krishnan, B. Nongkynrih, K. Yadav, S. Singh and V. Gupta",Evaluation of computerized health management information system for primary health care in rural India,0
"N. D. Labhardt, J.-R. Balo, M. Ndam, J.-J. Grimm and E. Manga",Task shifting to non-physician clinicians for integrated management of hypertension and diabetes in rural Cameroon: a programme assessment at two years,0
"Y. Lafort, D. Geelhoed, L. Cumba, C. D. Lazaro, W. Delva, S. Luchters and M. Temmerman","Reproductive health services for populations at high risk of HIV: Performance of a night clinic in Tete province, Mozambique",0
"E. Marseille, L. Dandona, N. Marshall, P. Gaist, S. Bautista-Arredondo, B. Rollins, S. M. Bertozzi, J. Coovadia, J. Saba, D. Lioznov, J. A. Du Plessis, E. Krupitsky, N. Stanley, M. Over, A. Peryshkina, S. G. Kumar, S. Muyingo, C. Pitter, M. Lundberg and J. G. Kahn",HIV prevention costs and program scale: data from the PANCEA project in five low and middle-income countries,0
"C. Masangalawe, A. Kandulu and J. J. van Oosterhout",Which health care facilities do adult Malawian antiretroviral therapy patients utilize during intercurrent illness?A cross sectional study,0
"A. H. Mirkuzie, S. G. Hinderaker and O. Morkve",Promising outcomes of a national programme for the prevention of Mother-to-Child HIV transmission in Addis Ababa: a retrospective study,0
"S. Mitchell, A. Cockcroft and N. Andersson",Population weighted raster maps can communicate findings of social audits: examples from three continents,0
"M. P. Morgado, S. A. Rolo, L. Pereira and M. Castelo-Branco",Blood pressure control and antihypertensive pharmacotherapy patterns in a hypertensive population of Eastern Central Region of Portugal,0
"K. Mullei, S. Mudhune, J. Wafula, E. Masamo, M. English, C. Goodman, M. Lagarde and D. Blaauw",Attracting and retaining health workers in rural areas: investigating nurses' views on rural posts and policy interventions,0
"S. Nauman, S. G. Hinderaker, N. A. Baloch, D. A. Enarson, M. A. Khan and O. Morkve",Childhood tuberculosis deskguide and monitoring: an intervention to improve case management in Pakistan,0
"A. D. Ngo, D. L. Alden, V. Pham and H. Phan",The impact of social franchising on the use of reproductive health and family planning services at public commune health stations in Vietnam,0
"D. Nsibande, T. Doherty, P. Ijumba, M. Tomlinson, D. Jackson, D. Sanders and J. Lawn","Assessment of the uptake of neonatal and young infant referrals by community health workers to public health facilities in an urban informal settlement, KwaZulu-Natal, South Africa",0
"G. Paul, S. M. Smith, D. Whitford, F. O'Kelly and T. O'Dowd",Development of a complex intervention to test the effectiveness of peer support in type 2 diabetes,0
"A. B. Pembe, A. Carlstedt, D. P. Urassa, G. Lindmark, L. Nystrom and E. Darj","Effectiveness of maternal referral system in a rural setting: a case study from Rufiji district, Tanzania",0
"A. Rahimi, S. B. Sulong, M. A. Embi and S. M. Aljunid",Evaluation of introduction to UNU-Casemix grouper & IT in Casemix system workshop for health staff in Indonesia,0
"J. Rujumba, J. K. Tumwine, T. Tylleskar, S. Neema and H. K. Heggenhougen",Listening to health workers: lessons from Eastern Uganda for strengthening the programme for the prevention of mother-to-child transmission of HIV,0
"G. A. Samoutis, E. S. Soteriades, H. E. Stoffers, T. Zachariadou, A. Philalithis and C. Lionis",Designing a multifaceted quality improvement intervention in primary care in a country where general practice is seeking recognition: the case of Cyprus,0
"H. Schneider, D. Coetzee, D. Van Rensburg and L. Gilson",Differences in antiretroviral scale up in three South African provinces: the role of implementation management,0
"J. Stein, S. Lewin, L. Fairall, P. Mayers, R. English, A. Bheekie, E. Bateman and M. Zwarenstein",Building capacity for antiretroviral delivery in South Africa: a qualitative evaluation of the PALSA PLUS nurse training programme,0
"L. Tenthani, F. Cataldo, A. K. Chan, R. Bedell, A. L. Martiniuk and M. van Lettow",Involving expert patients in antiretroviral treatmentprovision in a tertiary referral hospital HIV clinic in Malawi,0
"S. Tomkins, E. Allen, O. Savenko, J. McCambridge, L. Saburova, N. Kiryanov, A. Oralov, A. Gil, D. A. Leon, M. McKee and D. Elbourne",The HIM (Health for Izhevsk men) trial protocol,0
"K. Torpey, M. Kabaso, P. Kasonde, R. Dirks, M. Bweupe, C. Thompson and Y. D. Mukadi",Increasing the uptake of prevention of mother-to-child transmission of HIV services in a resource-limited setting,0
"C. M. Toscano, B. B. Duncan, S. S. Mengue, C. A. Polanczyk, L. B. Nucci, A. Costa e Forti, C. D. Fonseca and M. I. Schmidt",Initial impact and cost of a nationwide population screening campaign for diabetes in Brazil: a follow up study,0
"K. Vanhaecht, W. Sermeus, J. Peers, C. Lodewijckx, S. Deneckere, F. Leigheb, S. Boonen, A. Sermon, P. Boto, R. V. Mendes, M. Panella and E. S. Grp",The impact of care pathways for patients with proximal femur fracture: rationale and design of a cluster-randomized controlled trial,0
"D. G. Walker, C. Aedo, C. Albala, E. Allen, A. D. Dangour, D. Elbourne, E. Grundy and R. Uauy","Methods for economic evaluation of a factorial-design cluster randomised controlled trial of a nutrition supplement and an exercise programme among healthy older people living in Santiago, Chile: the CENEX study",0
"J. Webster, D. Chandramohan and K. Hanson",Methods for evaluating delivery systems for scaling-up malaria control intervention,0
"B. Yazdizadeh, S. Nedjat, K. Mohammad, A. Rashidian, N. Changizi and R. Majdzadeh","Cesarean section rate in Iran, multidimensional approaches for behavioral change of providers: a qualitative study",0
"J. Yothasamut, C. Putchong, T. Sirisamutr, Y. Teerawattananon and S. Tantivess",Scaling up cervical cancer screening in the midst of human papillomavirus vaccination advocacy in Thailand,0
"P. J. Cooper, N. Alexander, A. L. Moncayo, S. M. Benitez, M. E. Chico, M. G. Vaca and G. E. Griffin",Environmental determinants of total IgE among school children living in the rural Tropics: importance of geohelminth infections and effect of anthelmintic treatment,0
"Z. Afia, H. Faiza, H. Roshan, E. Muslima, K. Khurshid, K. Rozina and I. Seema",Impact of infection control activities on the rate of needle stick injuries at a tertiary care hospital of Pakistan over a period of six years: an observational study,0
"S. Aljunid, G. Abuduxike, Z. Ahmed, S. Sulong, A. M. Nur and A. Goh",Impact of routine PCV7 (Prevenar) vaccination of infants on the clinical and economic burden of pneumococcal disease in Malaysia,0
"A. F. C. Azevedo, B. M.-F. D. de, G. T. Henriques-Filho, A. Leite and R. A. A. Ximenes",Randomized controlled trial of pulse methyl prednisolone x placebo in treatment of pulmonary involvement associated with severe leptospirosis. [ISRCTN74625030],0
"A. F. C. Azevedo, D. d. B. Miranda Filho, G. T. Henriques Filho, A. Leite and R. A. A. Ximenes",Randomized controlled trial of pulse methyl prednisolone _ placebo in treatment of pulmonary involvement associated with severe leptospirosis,0
"A. F. C. Azevedo, D. d. B. Miranda-Filho, G. T. Henriques-Filho, A. Leite and R. A. A. Ximenes",Randomized controlled trial of pulse methyl prednisolone x placebo in treatment of pulmonary involvement associated with severe leptospirosis,0
"P. Bahwere, E. Piwoz, M. C. Joshua, K. Sadler, C. H. Grobler-Tanner, S. Guerrero and S. Collins",Uptake of HIV testing and outcomes within a Community-based Therapeutic Care (CTC) programme to treat severe acute malnutrition in Malawi: a descriptive study,0
"F. Espinoza, M. Tregnaghi, A. Gentile, K. Abarca, J. Casellas, A. Collard, I. Lefevre and J. Jacquet",Primary and booster vaccination in Latin American children with a DTPw-HBV/Hib combination: A randomized controlled trial,0
"A. Fiamma, P. Lissouba, O. E. Amy, B. Singh, O. Laeyendecker, T. C. Quinn, D. Taljaard and B. Auvert",Can HIV incidence testing be used for evaluating HIV intervention programs? A reanalysis of the Orange Farm male circumcision trial (ANRS-1265),0
"F. Hamid, A. E. Wiria, L. J. Wammes, M. M. Kaisar, B. Lell, I. Ariawan, H. W. Uh, H. Wibowo, Y. Djuardi, S. Wahyuni, R. Schot, J. J. Verweij, R. van Ree, L. May, E. Sartono, M. Yazdanbakhsh and T. Supali","A longitudinal study of allergy and intestinal helminth infections in semi urban and rural areas of Flores, Indonesia [ImmunoSPIN Study]",0
"F. Hamid, A. E. Wiria, L. J. Wammes, M. M. M. Kaisar, B. Lell, I. Ariawan, H. W. Uh, H. Wibowo, Y. Djuardi, S. Wahyuni, R. Schot, J. J. Verweij, R. van Ree, L. May, E. Sartono, M. Yazdanbakhsh and T. Supali","A longitudinal study of allergy and intestinal helminth infections in semi urban and rural areas of Flores, Indonesia (ImmunoSPIN Study)",0
"N. T. Hang, N. Ishizuka, N. Keicho, T. Hong, B. Tam, V. T. Thu, I. Matsushita, N. Harada, K. Higuchi, S. Sakurada and L. T. Lien",Quality assessment of an interferon-gamma release assay for tuberculosis infection in a resource-limited setting,0
"N. O. Hubner, C. Hubner, M. Wodny, G. Kampf and A. Kramer",Effectiveness of alcohol-based hand disinfectants in a public administration: impact on health and work performance related to acute respiratory symptoms and diarrhoea,0
"C. Kankasa, J. Hofmeyr, P. Van de Perre, N. Nagot, R. Vallo, V. Marechal, D. Neveu, V. Foulongne, M. Segondy, R. Schaub, S. Blanche, J. M. Treluyer, D. Hirt, J. K. Tumwine, C. Karamagi, P. Musoke, G. Ndeezi, P. M. Mugaba, M. Kwagala, J. Murungi, H. W. Muweesi, E. Ninsiima, S. Baryeija, N. Meda, R. Ouedraogo, D. Ye, E. Some, H. A. Traore, C. Nadembega, J. Konate, A. Zongo, A. Ouedraogo, D. Neboua, A. Belemvire, A. Bambara, J. Boncoungou, D. Zoungrana, C. Nikodem, K. Harper, D. Jackson, S. Sanders, M. Singata, A. Sunday, C. Okegbe-Eze, X. Williams, N. Mshweshwe, V. Henge, F. Gomba, L. Nikodem, O. Khondowe, Kankasa, M. Mwiya, M. Lusaka, M. Chizyuka, M. Phiri, B. Imakando, M. Musaku, M. Kapasa, D. Rutagwera, N. Clement, H. M. Mwaba, J. Matoba, H. Mwaba, C. Siumita, K. Chola, P. Mwamutanda, T. Tylleskar, H. Sommerfelt, I. Engebretsen, J. Klungsoyr and J. van den Broeck",Lopinavir/Ritonavir versus Lamivudine peri-exposure prophylaxis to prevent HIV-1 transmission by breastfeeding: the PROMISE-PEP trial Protocol ANRS 12174,0
"K. Lowther, V. Simms, L. Selman, L. Sherr, H. Gwyther, H. Kariuki, A. Ahmed, Z. Ali, R. Jenkins, I. J. Higginson and R. R. Harding",Treatment outcomes in palliative care: the TOPCare study. A mixed methods phase III randomised controlled trial to assess the effectiveness of a nurse-led palliative care intervention for HIV positive patients on antiretroviral therapy,0
"K. Lowther, V. Simms, L. Selman, L. Sherr, H. Gwyther, H. Kariuki, A. Ahmed, Z. Ali, R. Jenkins, I. J. Higginson and R. R. Harding",Treatment outcomes in palliative care: the TOPCare study. A mixed methods phase III randomised controlled trial to assess the effectiveness of a nurse-led palliative care intervention for HIV positive patients on antiretroviral therapy,0
"P. B. Marcynuk, J. A. Flint, J. M. Sargeant, A. Jones-Bitton, A. M. Brito, C. F. Luna, E. Szilassy, M. K. Thomas, T. M. Lapa, E. Perez and A. M. Costa",Comparison of the burden of diarrhoeal illness among individuals with and without household cisterns in northeast Brazil,0
"C. N. Menezes, M. Maskew, I. Sanne, N. J. Crowther and F. J. Raal",A longitudinal study of stavudine-associated toxicities in a large cohort of South African HIV infected subjects,0
"M. L. Newell, S. Huang, S. Fiore, C. Thorne, L. Mandelbrot, J. L. Sullivan, R. Maupin, I. Delke, D. H. Watts, R. D. Gelber and C. K. Cunningham",Characteristics and management of HIV-1-infected pregnant women enrolled in a randomised trial: differences between Europe and the USA,0
"K. J. Ray, T. C. Porco, K. C. Hong, D. C. Lee, W. Alemayehu, M. Melese, T. Lakew, E. Yi, J. House, J. D. Chidambaram, J. P. Whitcher, B. D. Gaynor and T. M. Lietman",A rationale for continuing mass antibiotic distributions for trachoma,0
"E. Saathoff, A. Olsen, J. D. Kvalsvig and C. C. Appleton","Patterns of geohelminth infection, impact of albendazole treatment and re-infection after treatment in schoolchildren from rural KwaZulu-Natal South-Africa",0
"E. Saathoff, A. Olsen, P. Magnussen, W. Becker and C. C. Appleton","Patterns of Schistosoma haematobium infection, impact of praziquantel treatment and re-infection after treatment in a cohort of schoolchildren from rural KwaZulu-Natal/South Africa",0
N. Singh and M. Shukla,"An assessment of the usefulness of a rapid immuno-chromatographic test, ""Determine malaria pf"" in evaluation of intervention measures in forest villages of central India",0
N. Singh and M. Shukla,"An assessment of the usefulness of a rapid immuno-chromatographic test, ""Determine trade mark malaria pf"" in evaluation of intervention measures in forest villages of central India",0
"C. G. Sutcliffe, J. H. van Dijk, B. Munsanje, F. Hamangaba, P. Sinywimaanzi, P. E. Thuma and W. J. Moss",Weight and height z-scores improve after initiating ART among HIV-infected children in rural Zambia: A cohort study,0
"A. Valencia-Mendoza, S. M. Bertozzi, J. P. Gutierrez and R. Itzler",Cost-effectiveness of introducing a rotavirus vaccine in developing countries: the case of Mexico,0
"A. E. Wiria, M. A. Prasetyani, F. Hamid, L. J. Wammes, B. Lell, I. Ariawan, H. W. Uh, H. Wibowo, Y. Djuardi, S. Wahyuni, I. Sutanto, L. May, A. J. F. Luty, J. J. Verweij, E. Sartono, M. Yazdanbakhsh and T. Supali","Does treatment of intestinal helminth infections influence malaria? Background and methodology of a longitudinal study of clinical, parasitological and immunological parameters in Nangapanda, Flores, Indonesia (ImmunoSPIN Study)",0
"D. Alexandra, K. Michelle, C. Prabha and H. Helen",A participatory intervention to improve the mental health of widows of injecting drug users in north-east India as a strategy for HIV prevention,0
"W. Kipp, J. Konde-Lule, T. Rubaale, J. Okech-Ojony, A. Alibhai and D. L. Saunders",Comparing antiretroviral treatment outcomes between a prospective community-based and hospital-based cohort of HIV patients in rural Uganda,0
"J. M. Kirigia, E. Zere and J. Akazili",National health financing policy in Eritrea: A survey of preliminary considerations,0
"R. J. Ledogar, J. Fleming and N. Andersson",Knowledge synthesis of benefits and adverse effects of measles vaccination: the Lasbela balance sheet,0
"T. Matsubayashi, Y. C. Manabe, A. Etonu, N. Kyegombe, A. Muganzi, A. Coutinho and D. H. Peters",The effects of an HIV project on HIV and non-HIV services at local government clinics in urban Kampala,0
"N. Nair, P. K. Tripathy, S. Barnett, S. Rath, R. Mahapatra, R. Gope, A. Bajpai, R. Sinha, A. Costello and A. Prost",Explaining the impact of a women's group led community mobilisation intervention on maternal and newborn health outcomes: The Ekjut trial process evaluation,0
"J. Nankumbi, S. Groves, E. Leontsini, N. Kyegombe, A. Coutinho and Y. Manabe",The impact on nurses and nurse managers of introducing PEPFAR clinical services in urban government clinics in Uganda,0
"B. N. Njozing, K. E. Edin, M. S. Sebastian and A. K. Hurtig",If the patients decide not to tell what can we do?- TB/HIV counsellors' dilemma on partner notification for HIV,0
"V. Ridde, M. Yaogo, Y. Kafando, K. Kadio, M. Ouedraogo, M. Sanfo, N. Coulibaly, A. Bicaba and S. Haddad",Challenges of scaling up and of knowledge transfer in an action research project in Burkina Faso to exempt the worst-off from health care user fees,0
"W. Zembe-Mkabile, T. Doherty, D. Sanders, D. Jackson, M. Chopra, S. Swanevelder, C. Lombard and R. Surender",Why do families still not receive the child support grant in South Africa? A longitudinal analysis of a cohort of families across South Africa,0
"S. Ahmady, T. Changiz, M. Brommels, F. A. Gaffney, J. Thor and I. Masiello",Contextual adaptation of the Personnel Evaluation Standards for assessing faculty evaluation systems in developing countries: the case of Iran,0
"N. F. Ahsen, S. A. Batul, A. N. Ahmed, S. Z. Imam, I. Humaira, S. Khayyam and A. Hammad",Developing counseling skills through pre-recorded videos and role play: a pre- and post-intervention study in a Pakistani medical school,0
S. Akhund and M. M. Kadir,Do community medicine residency trainees learn through journal club? An experience from a developing country,0
"B. J. Baig, A. Beaglehole, R. C. Stewart, L. Boeing, D. H. Blackwood, J. Leuvennink and F. Kauye",Assessment of an undergraduate psychiatry course in an African setting,0
"I. Bates, D. Ansong, G. Bedu-Addo, T. Agbenyega, A. Y. Akoto, A. Nsiah-Asare and P. Karikari",Evaluation of a learner-designed course for teaching health research skills in Ghana,0
"J. M. Dizon, K. Grimmer-Somers and S. Kumar",Effectiveness of the tailored EBP training program for Filipino physiotherapists: a randomised controlled trial,0
"A. Khatony, N. D. Nayery, F. Ahmadi, H. Haghani and K. Vehvilainen-Julkunen",The effectiveness of web-based and face-to-face continuing education methods on nurses' knowledge about AIDS: a comparative study,0
"J. C. Massonetto, C. Marcellini, P. S. R. Assis and S. F. de Toledo",Student responses to the introduction of case-based learning and practical activities into a theoretical obstetrics and gynaecology teaching programme,0
"T. Obura, W. E. Brant, F. Miller and I. J. Parboosingh",Participating in a Community of Learners enhances resident perceptions of learning in an e-mentoring program: proof of concept,0
"A. Phadtare, A. Bahmani, A. Shah and R. Pietrobon",Scientific writing: a randomized controlled trial comparing standard and on-line instruction,0
M. Salsali,Evaluating teaching effectiveness in nursing education: an Iranian perspective,0
C. H. Coleman and M. C. Bouesseau,How do we know that research ethics committees are really working? The neglected role of outcomes assessment in research ethics review,0
"A. Vallely, S. Lees, C. Shagi, S. Kasindi, S. Soteli, N. Kavit, L. Vallely, S. McCormack, R. Pool, R. J. Hayes and Mdp","How informed is consent in vulnerable populations? Experience using a continuous consent process during the MDP301 vaginal microbicide trial in Mwanza, Tanzania",0
"M. J. Siedner, J. E. Haberer, M. B. Bwana, N. C. Ware and D. R. Bangsberg",High acceptability for cell phone text messages to improve communication of laboratory results with HIV-infected patients in rural Uganda: a cross-sectional survey study,0
"T. W. Chien, W. C. Wang, S. B. Lin, C. Y. Lin, H. R. Guo and S. B. Su","KIDMAP, a web based system for gathering patients' feedback on their doctors",0
"K. Jolly, G. Y. Lip, R. S. Taylor, J. W. Mant, D. A. Lane, K. W. Lee and A. J. Stevens",Recruitment of ethnic minority patients to a cardiac rehabilitation trial: The Birmingham Rehabilitation Uptake Maximisation (BRUM) study [ISRCTN72884263],0
"P. S. Lai, S. S. Chua, C. H. Tan and S. P. Chan","Validation of the diabetes, hypertension and hyperlipidemia (DHL) knowledge instrument in Malaysia",0
R. K. Lie and F. G. Miller,What counts as reliable evidence for public health policy: the case of circumcision for preventing HIV infection,0
"S. McDonald, T. Turner, C. Chamberlain, P. Lumbiganon, J. Thinkhamrop, M. R. Festin, J. J. Ho, H. Mohammad, D. J. Henderson-Smart, J. Short, C. A. Crowther, R. Martis and S. Green","Building capacity for evidence generation, synthesis and implementation to improve the care of mothers and babies in South East Asia: methods and design of the SEA-ORCHID Project using a logical framework approach",0
"G. Piaggio, D. Elbourne, K. F. Schulz, J. Villar, A. P. Pinol and A. M. Gªlmezoglu",The reporting of methods for reducing and detecting bias: an example from the WHO Misoprostol Third Stage of Labour equivalence randomised controlled trial,0
"A. Vu, N. Tran, K. Pham and S. Ahmed","Reliability of the Marlowe-Crowne social desirability scale in Ethiopia, Kenya, Mozambique, and Uganda",0
"S. Egwaga, A. Mkopi, N. Range, V. Haag-Arbenz, A. Baraka, P. Grewal, F. Cobelens, H. Mshinda, F. Lwilla and F. van Leth",Patient-centred tuberculosis treatment delivery under programmatic conditions in Tanzania: a cohort study,0
"M. A. da Luz, L. O. P. Costa, F. F. Fuhro, A. C. T. Manzoni, N. T. B. de Oliveira and C. M. N. Cabral",Effectiveness of mat Pilates or equipment-based Pilates in patients with chronic non-specific low back pain: a protocol of a randomised controlled trial,0
"A. N. Garcia, F. L. Gondo, R. A. Costa, F. N. Cyrillo, T. M. Silva, L. C. M. Costa and L. O. P. Costa",Effectiveness of the back school and mckenzie techniques in patients with chronic non-specific low back pain: a protocol of a randomised controlled trial,0
"J. Hartvigsen, L. Morso, T. Bendix and C. Manniche",Supervised and non-supervised Nordic walking in the treatment of chronic low back pain: a single blind randomized clinical trial,0
"N. C. Mascarin, R. L. Vancini, M. D. Andrade, E. D. Magalhaes, C. A. B. de Lira and I. B. Coimbra","Effects of kinesiotherapy, ultrasound and electrotherapy in management of bilateral knee osteoarthritis: prospective clinical trial",0
"L. D. Morris, K. A. Grimmer-Somers, B. Spottiswoode and Q. A. Louw",Virtual reality exposure therapy as treatment for pain catastrophizing in fibromyalgia patients: proof-of-concept study (Study Protocol),0
"F. C. Barcellos, I. S. Santos, G. I. Mielke, F. B. Del Vecchio and P. C. Hallal",Effects of exercise on kidney function among non-diabetic patients with hypertension and renal disease: Randomized controlled trial,0
"A. A. Shamshirsaz, M. Kamgar, M. R. Bekheirnia, F. Ayazi, S. R. Hashemi, N. Bouzari, M. R. Habibzadeh, N. Pourzahedgilani, V. Broumand, A. H. A. Shamshirsaz, M. Moradi, M. Borghei, N. N. Haghighi and B. Broumand",The role of hemodialysis machines dedication in reducing Hepatitis C transmission in the dialysis setting in Iran: a multicenter prospective interventional study,0
"J. Xu, Y. X. Zhang, X. Q. Yu, Z. H. Liu, L. N. Wang, J. H. Chen, Y. P. Fan, Z. H. Ni, M. Wang, F. H. Yuan, G. H. Ding, X. M. Chen, A. P. Zhang and C. L. Mei","Lanthanum carbonate for the treatment of hyperphosphatemia in CKD 5D: multicenter, double blind, randomized, controlled trial in mainland China",0
"M. E. Morris, H. B. Menz, J. L. McGinley, F. E. Huxham, A. T. Murphy, R. Iansek, M. Danoudis, S. E. Soh, D. Kelly and J. J. Watts",Falls and mobility in Parkinson's disease: Protocol for a randomised controlled clinical trial,0
"W. Penglian, W. Yongjun, F. Tao, Z. Xingquan, Z. Yong, W. Yilong, S. Weixiong and J. Yi","Rationale and design of a double-blind, placebo-controlled, randomized trial to evaluate the safety and efficacy of nimodipine in preventing cognitive impairment in ischemic cerebrovascular events (NICE)",0
"M. Wandera, I. M. S. Engebretsen, I. Okullo, J. K. Tumwine and A. N. Astrom","Socio-demographic factors related to periodontal status and tooth loss of pregnant women in Mbale district, Uganda",0
"A. Abdelnour, C. Soley, S. Guevara, N. Porat, R. Dagan and A. Arguedas","Streptococcus pneumoniae Serotype 3 among Costa Rican Children with Otitis Media: Clinical, epidemiological characteristics and antimicrobial resistance patterns",0
"B. Amare, J. Ali, B. Moges, G. Yismaw, Y. Belyhun, S. Gebretsadik, D. Woldeyohannes, K. Tafess, E. Abate, M. Endris, D. Tegabu, A. Mulu, F. Ota, B. Fantahun and A. Kassu","Nutritional status, intestinal parasite infection and allergy among school children in Northwest Ethiopia",0
"K. C. Ashish, M. Malqvist, J. Wrammert, S. Verma, D. R. Aryal, R. Clark, P. K. C. Naresh, R. Vitrakoti, K. Baral and U. Ewald",Implementing a simplified neonatal resuscitation protocol-helping babies breathe at birth (HBB) - at a tertiary level hospital in Nepal for an increased perinatal survival,0
"P. Boone, V. Mann, A. Eble, T. Mendiratta, R. Mukherjee, R. Figueiredo, C. Jayanty, C. Frost, M. R. Padmanabh and D. Elbourne",Community health and medical provision: impact on neonates (the CHAMPION trial),0
"T. Doherty, D. Sanders, S. Swanevelder, C. Lombard, W. Zembe, M. Chopra, A. Goga, M. Colvin, L. T. Fadnes, I. M. S. Engebretsen, T. Tylleskar, P. Van de Perre, E. C. Ekstrom, N. Meda, J. K. Tumwine, C. Kankasa and D. Jackson",Early cessation of breastfeeding amongst women in South Africa: an area needing urgent attention to improve child health,0
"N. F. Krebs, K. M. Hambidge, M. Mazariegos, J. Westcott, N. Goco, L. L. Wright, M. Koso-Thomas, A. Tshefu, C. Bose, O. Pasha, R. Goldenberg, E. Chomba, W. Carlo, M. Kindem, A. Das, T. Hartwell, E. McClure and G. Complementary Feeding Study",Complementary feeding: a Global Network cluster randomized controlled trial,0
"H. S. Mbawalla, J. R. Masalu and A. N. Astrom","Socio-demographic and behavioural correlates of oral hygiene status and oral health related quality of life, the Limpopo - Arusha school health project (LASH): A cross-sectional study",0
"M. M. Tabbers, A. Chmielewska, M. G. Roseboom, C. Boudet, C. Perrin, H. Szajewska and M. A. Benninga",Effect of the consumption of a fermented dairy product containing Bifidobacterium lactis DN-173 010 on constipation in childhood: a multicentre randomised controlled trial (NTRTC: 1571),0
"J. Van Winghem, B. Telfer, T. Reid, J. Ouko, A. Mutunga, Z. Jama and S. Vakil",Implementation of a comprehensive program including psycho-social and treatment literacy activities to improve adherence to HIV care and treatment for a pediatric population in Kenya,0
"J. L. Wallander, E. McClure, F. Biasini, S. S. Goudar, O. Pasha, E. Chomba, D. Shearer, L. Wright, V. Thorsten, H. Chakraborty, S. M. Dhaded, N. S. Mahantshetti, R. M. Bellad, Z. Abbasi and W. Carlo",Brain research to ameliorate impaired neurodevelopment: home-based intervention trial [BRAIN-HIT],0
"J. L. Wallander, E. McClure, F. Biasini, S. S. Goudar, O. Pasha, E. Chomba, D. Shearer, L. Wright, V. Thorsten, H. Chakraborty, S. M. Dhaded, N. S. Mahantshetti, R. M. Bellad, Z. Abbasi and W. Carlo",Brain Research to Ameliorate Impaired Neurodevelopment - Home-based Intervention Trial (BRAIN-HIT),0
"J. L. Wallander, E. McClure, F. Biasini, S. S. Goudar, O. Pasha, E. Chomba, D. Shearer, L. Wright, V. Thorsten, H. Chakraborty, S. M. Dhaded, N. S. Mahantshetti, R. M. Bellad, Z. Abbasi, W. Carlo and B.-H. Investigators",Brain research to ameliorate impaired neurodevelopment--home-based intervention trial (BRAIN-HIT),0
