Author,Title,label
J. M. Detry,,0
J. M. Detry,,0
"S. Wang, J. Cui, W. Peng and M. Lu",,0
"P. F. Kokkinos, P. Narayan and V. Papademetriou",,0
E. M. Arsava,,0
E. M. Arsava,,0
"E. Atar, Z. Ben Ari, G. N. Bachar, Y. Amlinski, C. Neyman, M. Knizhnik, S. Litvin, H. Schmilovitz-Weiss, R. Shapiro, E. Bruckhaimer, R. Tur-Kaspa and A. Belenky",,0
"G. Bonomo, V. Pedicini, L. Monfardini, P. Della Vigna, D. Poretti, G. Orgera and F. Orsi",,0
"G. Carrafiello, M. Mangini, F. Fontana, C. Recaldini, F. Piacentino, C. Pellegrino, D. Lagana, S. Cuffari, A. Marconi and C. Fugazzola",,0
"O. Dudeck, K. Bulla, G. Wieners, R. Ruehl, G. Ulrich, H. Amthauer, J. Ricke and M. Pech",,0
"O. Dudeck, S. Wilhelmsen, G. Ulrich, D. Lowenthal, M. Pech, H. Amthauer and J. Ricke",,0
"J. C. Durack, A. C. Westphalen, S. Kekulawela, S. B. Bhanu, D. E. Avrin, R. L. Gordon and R. K. Kerlan",,0
J. Gralla,,0
"M. Haidu, G. Dobrozemsky, P. Schullian, G. Widmann, A. Klaus, H. Weiss, R. Margreiter and R. Bale",,0
"I. Ikushima, S. Higashi, A. Ishii, K. Seguchi, Y. Iryo, Y. Ota and M. Shima",,0
"T. Katsumori, T. Kasahara, M. Oda and T. Kotani",,0
B. T. Katzen,,0
N. L. Kelekis and D. K. Filippiadis,,0
T. J. Kroencke and C. Scheurig-Munkler,,0
W. P. T. M. Mali,,0
J. G. Moss,,0
"G. Poggi, A. Amatu, B. Montagna, P. Quaretti, C. Minoia, C. Sottani, L. Villani, B. Tagliaferri, F. Sottotetti, O. Rossi, E. Pozzi, F. Zappoli, A. Riccardi and G. Bernardo",,0
"C. Randon, B. Jacobs, F. De Ryck and F. Vermassen",,0
"M. Sapoval, M. Azizi, G. Bobrie, B. Cholley, J. Y. Pagny and P. F. Plouin",,0
C. T. Sofocleous,,0
E. L. Verhoeven and W. Ritter,,0
"Z. Wang, K. Chen, J. Gong, Y. Zheng and T. Wang",,0
"R. B. Singh, M. A. Niaz, J. P. Sharma, R. Kumar, V. Rastogi and M. Moshiri",,0
L. Hansson,,0
"J. A. Ker, H. Oosthuizen and P. Rheeder",,0
"M. M. D. Lawrence-Brown, P. E. Norman, K. Jamrozik, J. B. Semmens, N. J. Donnelly, C. Spencer and R. Tuohy",,0
"M. M. Curnow, C. M. Pine, G. Burnside, J. A. Nicholson, R. K. Chesters and E. Huntington",,0
"I. Farago, G. Nagy, S. Marton, F. Tury, E. Szabo, M. Hopcraft and M. Madlena",,0
"M. S. Kramer, I. Vanilovich, L. Matush, N. Bogdanovich, X. Zhang, G. Shishko, M. Muller-Bolla and R. W. Platt",,0
"M. S. Kramer, I. Vanilovich, L. Matush, N. Bogdanovich, X. Zhang, G. Shishko, M. Muller-Bolla and R. W. Platt",,0
"G. J. Mandari, J. E. Frencken and M. A. van't Hof",,0
A. World Health Organization . Global Programme on,,0
"J. Vanlauwe, J. Huylebroek, J. van Der Bauwhede, D. Saris, G. Veeckman, V. Bobic, J. Victor, K. F. Almqvist, P. Verdonk, Y. Fortems, N. van Lommel and L. Haazen",,0
P. A. Kwaku Kyem,,0
L. Gantner,,0
J. Collin and K. Lee,,0
F. V. Soares and E. Silva,,0
K. Siabi-Mensah,,0
C. Farrar,,0
L. Kelly,,0
J. Corker,,0
"R. Venkattakumar, P. S. Bhat, N. Yadukumar and T. N. Raviprasad",,0
M. B. Defersha and A. M. Melesse,,0
"R. N. Munro, J. Deckers, M. Haile, A. T. Grove, J. Poesen and J. Nyssen",,0
P. Braun and S. Study,,0
"P. K. Haager, F. Schiele, H. J. Buettner, E. Garcia, M. Bedossa, H. Mudra, U. Dietz, C. di Mario, T. Reineke, B. Horn, R. Hoffmann, P. W. Radke, H. G. Klues, J. vom Dahl and A. Investigators",,0
"J. Kanakakis, J. N. Nanas, E. P. Tsagalou, G. D. Maroulidis, S. G. Drakos, A. S. Ntalianis, P. Tzoumele, E. Skoumbourdis, P. Charbis, S. Rokas and M. Anastasiou-Nana",,0
"A. E. Rodriguez, C. F. Vigo, A. Delacasa, J. Mieres, C. Fernandez-Pereira, V. Bernardi, M. Bettinoti, A. M. Rodriguez-Granillo, G. Rodriguez-Granillo, O. Santaera, V. Curotto, B. Rubilar, J. Tronge, I. F. Palacios, D. Antoniucci and E. Investigators",,0
"E. Aptecar, J.-M. Pernes, M. Chabane-Chaouch, N. Bussy, G. Catarino, A. Shahmir, K. Bougrini and P. Dupouy",,0
"B. E. Claessen, G. D. Dangas, C. Godino, J. P. S. Henriques, M. B. Leon, S.-J. Park, G. W. Stone, J. W. Moses, A. Colombo, R. Mehran and C. T. O. R. Multinational",,0
"M. I. Papafaklis, K. K. Naka, N. D. Papamichael, G. Kolios, L. Sioros, V. Sclerou, C. S. Katsouras and L. K. Michails",,0
"A. Wong, K. H. Mak, C. Chan, T. H. Koh, K. W. Lau, T. T. Lim, S. T. Lim, P. Wong, L. L. Sim, Y. T. Lim, H. C. Tan and Y. L. Lim",,0
"C. Chan, R. Zambahari, U. Kaul, C. P. Lau, H. Whitworth, S. Cohen and M. Buchbinder",,0
"S. Wiernek, R. Szymanski, B. Bialkowska, P. Buszman, W. Fil, R. Stables, A. Bochenek, J. Martin and M. Tendera",,0
"M. NP, P. NP, M. NUTRITION, F. EPIGENOME, G. EXPRESSION, N. PHENOTYPE, N. NUTRITIONAL and S. PRESSURE",,0
C. Sophal,,0
S. Sumarto,,0
R. K. Guha,,0
T. A. Vu,,0
D.-e.-. Nayab,,0
C. Reyes,,0
F. A. Asante,,0
B. K. Joseph,,0
M.-O. Attanasso,,0
M. Amuyunzu-Nyamongo,,0
R. Muro,,0
S. Boupha,,0
S. Auguste,,0
G. Oloo,,0
C. Reyes,,0
F. A. Asante,,0
T. Sothearith,,0
M.-O. Attanasso,,0
R. K. Guha,,0
C. Reyes,,0
T. Sothearith,,0
S. Hettige,,0
C. Reyes,,0
P. Keosiphandone,,0
C. Reyes,,0
P. Somda,,0
L. Konat_,,0
M.-O. Attanasso,,0
T. Sothearith,,0
A. *,,0
S. Boupha,,0
M. Amuyunzu-Nyamongo,,0
A. Achike,,0
J. H. M. Saco,,0
R. Muro,,0
R. M. Silumbe,,0
S. Ermidou-Pollet and O. Andersen,,0
O. Barder,,0
O. Barder,,0
"J. Fanzo, P. Pronyk, A. Dasgupta, M. Towle, V. Menon, G. Denning, A. Zycherman, R. Flor, G. Roth and H.-J. Brinkman",,0
"A. Spielman, S. Weerasuriya, P. Malaney, A. Kiszewski, D. Willis, R. Pollack and A. Teklehaimot",,0
"E. A. Afari, F. K. Nkrumah, T. Nakana, H. Sakatoku, H. Hori and F. Binka",,0
C. O. Akpala,,0
"T. J. Allain, J. A. Matenga, Z. Gomo, D. J. Adamchak and A. O. Wilson",,0
M. Bijlsma and D. McClean,,0
M. J. Chimbari and B. Ndlela,,0
A. Hall and H. Willaims,,0
"S. Houston, S. Ray, I. Chitsike, J. Mielke, A. Chingono, S. Mutetwa and I. Gangaidzo",,0
"R. Machekano, W. McFarland, M. T. Mbizvo, M. T. Bassett, D. Katzenstein and A. S. Latif",,0
F. Majoko,,0
J. Manyemba,,0
"N. Murira, S. P. Munjanja, I. Zhanda, G. Lindmark and L. Nystrom",,0
B. Ndlela and M. J. Chimbari,,0
"P. Thistle, M. Gottesman, R. Pilon, R. H. Glazier, G. Arbess, E. Phillips, R. L. Wald, I. Chitsike, A. Simor, T. Chipato and M. Silverman",,0
P. J. Thistle and Z. M. Chirenje,,0
"A. Ergin, M. Bostanc, e. enal, A. I. Bozkurt and N. Ergin",,0
D. Hruba and I. Zaloudikova,,0
T. Szilagyi,,0
,,0
V. P. Kumar,,0
M. Miyan and J. Richards,,0
E. Cohen and R. Franco,,0
"J. E. Duran Lima, C. J. de Miguel and A. R. Schuschny",,0
"R. P. Ribas, G. I. Hirata and F. V. Soares",,0
A. Sojo,,0
J. Jarreau,,0
"C. Kuti, L. Làng, G. Gulyàs, I. Karsai, K. M_szàros, G. Vida and Z. Bedo",,0
"S. Choi-Kwon, J. Choi, S. U. Kwon, D.-W. Kang and J. S. Kim",,0
"S. Uchiyama, Y. Ikeda, Y. Urano, Y. Horie and T. Yamaguchi",,0
"L. M. Win, D. Y. G. M. Ag, Z. Bacho and S. C. Li",,0
"J. L. P. d. Rezende, A. D. d. Oliveira and L. M. Coelho JÏnior",,0
,,0
R. Jensen,,0
D. E. Wildasin,,0
S. Klasen and F. Nowak-Lehmann,,0
"E. Sorensen, M. Ismail, D. K. Amarasinghe and I. Hettiarachchi",,0
V. Ramachandran and J. Walz,,0
"D. K. Brown, A. Deardorff and R. Stern",,0
"F. MULI-MUSIIME, A. MASSAWE and L. MUNYETTI",,0
"K. S. Gray, G. K. Murdock and C. D. Stebbins",,0
S. Sharma,,0
J.-F. Tremblay,,0
"G. R. Bernard, B. D. Margolis, H. M. Shanies, E. W. Ely, A. P. Wheeler, H. Levy, K. Wong, T. J. Wright, M. Ahmed, T. Albertson, N. Anas, M. Astiz, A. Bacon, V. Bandi, F. Booth, W. Bray, R. Brilli, R. Carlson, M. Cheatham, S. Conrad, R. Cooney, M. Cox, M. Dolich, D. Dries, R. Fang, R. Forse, R. Fricker, C. Givens, C. Gomez, J. Gottlieb, D. Graham, I. Cropper, T. Cross, N. Harrison, R. Kearl, P. Kearney, G. Kinasewitz, J. Kruse, J. Lamberti, M. Levy, R. Light, L. Lin, S. Lisco, T. Lo, L. Linda, R. Lodato, L. Malave, A. Martinez, G. Mastuschak, L. McDermott, P. McFeely, P. Morris, D. Mueller, C. Naum, M. Neff, M. Niederman, D. Ost, J. Otoshi, R. Pearl, S. Pingleton, R. Player, R. Riker, W. Rodriguez, G. Rubeiz, M. Rumbak, J. Samuel, E. Santomauro, R. S. John, M. Seneff, M. Siegel, J. Siever, P. Sioson, J. Stasek, J. Steingrub, J. Taylor, R. Taylor, J. Turner, T. Verville, K. Waxman, S. Weiss, R. Wunderink, P. Wright and R. Extended Evaluation of",,0
"S. A. Blosser, S. L. Maxwell, M. K. Reeves-Hoche, A. R. Localio and C. W. Zwillich",,0
"J. C. P. Gomes, W. L. Pedreira, Jr., E. M. P. A. Araujo, F. G. Soriano, E. M. Negri, L. Antonangelo and I. T. Velasco",,0
"G. S. Graudenz, J. Kalil, P. H. Saldiva, M. D. Latorre and F. F. Morato-Castro",,0
"D. L. Lamping, S. Schroter, P. Marquis, A. Marrel, I. Duprat-Lomon and P.-P. Sagnier",,0
"P_, C. rez-Guzmàn, M. H. Vargas, F. Qui_onez, N. Bazavilvazo and A. Aguilar",,0
"P. Petitpretz, P. Arvis, M. Marel, J. Moita, J. Urueta and C. A. P. M. S. Group",,0
"A. C. Spyropoulos, J. S. Hurley, G. N. Ciesla and G. De Lissovoy",,0
"S. Rhee, J. Chang, S. Berthold and G. Mar",,0
H. Y. Pirsaraee,,0
"L. L. Caldwell, E. A. Smith, L. M. Collins, J. W. Graham, M. Lai, L. Wegner, T. Vergnani, C. Matthews and J. Jacobs",,0
"L. Ferrer-Wreder, L. Adamson, K. Kumpfer and K. Eichas",,0
"K. N. Mmari, C. P. Bradshaw, M. Sudhinaraset and R. Blum",,0
M. Adinkrah,,0
"C. A. Agirtan, T. Akar, S. Akbas, R. Akdur, C. Aydin, G. Aytar, S. Ayyildiz, S. Baskan, T. Belgemen, O. Bezirci, U. Beyazova, F. Y. Beyaztas, B. Buken, E. Buken, A. D. Camurdan, D. Can, S. Canbaz, G. CantÙrk, M. Ceyhan, A. Coskun, A. Celik, F. C. Cetin, A. G. Coskun, A. Dagçinar, Y. Dallar, B. Demirel, B. Demirogullari, O. Derman, D. Dilli, Y. Ersahin, B. Esiyok, G. Evinc, O. Gencer, G_, B. kler, H. Hanci, E. Iseri, A. B. Isir, N. Isiten, G. Kale, F. Karadag, N. Kanbur, B. Kiliç, E. Kultur, D. Kurtay, A. Kuruoglu, S. Miral, A. B. Odabasi, R. Oral, F. S. Orhon, C. Ozbesler, D. F. Ozdemir, M. S. Ozkok, E. Ozmert, D. B. Oztop, H. OzyÙrek, F. Pasli, Y. Peksen, O. Polat, F. Sahin, A. Rifat Sahin, S. Salacin, E. Suskan, B. Tander, D. Tekin, O. Teksam, U. Tiras, Y. Tomak, A. R. Tumer, A. Turla, B. Ulukol, R. Uslu, F. V. Tas, N. Vatandas, S. Velipasaoglu, F. Yagmur, A. Yagmurlu, S. Yalcin, S. Yavuz and K. Yurdakok",,0
K. A. Armstrong,,0
A. Boehm and H. Itzhaky,,0
"R. E. Booth, Z. Yiming and C. F. Kwiatkowski",,0
"J. Chang, S. Rhee and D. Weaver",,0
"G. Deyo, T. Skybo and A. Carroll",,0
"A. Duggan, E. McFarlane, L. Fuddy, L. Burrell, S. M. Higman, A. Windham and C. Sia",,0
J. Garbarino,,0
"R. K. Jewkes, K. Dunkle, M. Nduna, P. Jama and A. Puren",,0
"G. King, A. J. Flisher, F. Noubary, R. Reece, A. Marais and C. Lombard",,0
"P. Lachman, X. Poblete, P. O. Ebigbo, S. Nyandiya-Bundy, R. P. Bundy, B. Killian and J. Doek",,0
"D. Lin, X. Li, X. Fan and X. Fang",,0
"A. S. Magwaza, B. J. Killian, I. Petersen and Y. Pillay",,0
O. M. T. Odujinrin,,0
R. L. Pierce,,0
U. A. Segal,,0
"E. M. Sledjeski, L. C. Dierker, H. R. Bird and G. Canino",,0
"R. Stephenson, P. Sheikhattari, N. Assasi, H. Eftekhar, Q. Zamani, B. Maleki and H. Kiabayan",,0
"K. A. Svevo-Cianci, S. N. Hart and C. Rubinson",,0
"W. C. W. Wong, P. W. S. Leung, C. S. K. Tang, W.-Q. Chen, A. Lee and D. C. Ling",,0
"J. D. Fluke, P. S. Goldman, J. Shriberg, S. D. Hillis, K. Yun, S. Allison and E. Light",,0
V. G. Lidchi,,0
"E. Rivet-Duval, S. Heriot and C. Hunt",,0
"A. T. Smyke, C. H. Zeanah, Jr., N. A. Fox and C. A. Nelson, III",,0
"D. Zehnder, M. Meuli and M. A. Landolt",,0
"N. Z. Khan, H. Muslima, M. Bhattacharya, R. Parvin, N. Begum, M. Jahan, D. Begum, S. Akhtar, A. Ahmed and G. L. Darmstadt",,0
R. Dybdahl,,0
E. Pollitt,,0
"N. Rao, J. Sun, V. Pearson, E. Pearson, H. Liu, M. A. Constas and P. L. Engle",,0
"C. M. Super, M. G. Herrera and J. O. Mora",,0
"N. Fuwa, S. Ito, K. Kubo, T. Kurosaki and Y. Sawada",,0
J. R. Behrman,,0
J. Cockburn and J. Kabubo-Mariara,,0
"M. S. Adams, N. Z. Khan, S. A. Begum, S. L. Wirz, T. Hesketh and T. R. Pring",,0
H. Baker-Henningham,,0
"Y. Cheng, M. Tao, L. Riley, L. Kann, L. Ye, X. Tian, B. Tian, J. Hu and D. Chen",,0
"I. O. Ertem, G. Atay, D. G. Dogan, A. Bayhan, B. E. Bingoler, C. G. Gok, S. Ozbas, D. Haznedaroglu and S. Isikli",,0
J. Goldbart and S. Mukherjee,,0
J. Goldbart and S. Mukherjee,,0
"M. Khawaja, R. Barazi and N. Linos",,0
"R. M. Mota, P. K. Lorgelly, M. Mugford, T. Toroyan, A. Oakley, G. Laing and I. Roberts",,0
"L. Nasreddine, A. Mehio-Sibai, M. Mrayati, N. Adra and N. Hwalla",,0
B. O. Olusanya,,0
D. K. Pal and G. Chaudhury,,0
R. Reading,,0
R. Reading,,0
"A. Van Niekerk, M. Seedat, E. Menckel and L. Laflamme",,0
"L. A. Wu, J. Katz, L. C. Mullany, S. K. Khatry, G. L. Darmstadt, S. C. LeClerq and J. M. Tielsch",,0
H. Baker-Henningham and S. Walker,,0
"S. Munro, A. van Niekerk and M. Seedat",,0
"F. Wright, K. Boschen and J. Jutai",,0
"R. D. GRIESEL, J. SWART-KRUGER and L. CHAWLA",,0
"B. J. Hardin, R. Vardell and A. de Castaneda",,0
J. R. Behrman,,0
"R. D. Griesel, J. Swart-Kruger and L. Chawla",,0
"L. BJ, D. SM and H. PH",,0
M. Fearn and J. Howard,,0
S. Parker and C. Tubbs,,0
F. Borraz and A. Cid,,0
"J. Chun, Y. J. Bae and S. K. Min",,0
"C. Collins-Camargo, D. Sullivan and A. Murphy",,0
"M.-J. Kim, H.-S. Doh, J. S. Hong and M.-K. Choi",,0
D. Lam and F. Cheng,,0
K. L. McCombs-Thornton and E. M. Foster,,0
"W. Pelech, D. Badry and G. Daoust",,0
"L. M. Piedra, S.-J. Byoun, L. Guardini and V. CintrÑn",,0
"J. K. Roman, J. A. Butts and C. G. Roman",,0
A. Jourdain and F. Donnay,,0
M. Pechevis,,0
"I. Weissbecker, S. E. Sephton, M. B. Martin and D. M. Simpson",,0
S. Chatterjee,,0
A. A. Hernandez,,0
"C. Mallucci, C. Hayhurst, D. Williams, T. Fasano, S. Gatscher, B. Hartley and G. Solanki",,0
O. E. Idowu and S. O. Oyeleke,,0
"H. Qiu, J. Yang, J. Huang and R. Chen",,0
"L. Z. Hongmei Yi, Chengfang Liu, James Chu, Prashant Loyalka, May Maani, Jianguo Wei_",,0
"H. Y. Kimberly Singer Babiarz, Renfu Luo_",,0
"Y. C. Linxiu Zhang, Xiaobing Wang, Xiaochen Ma, Alexis Medina, D. Scott Smith, Scott Rozelle_",,0
"C. L. Xiaobing Wang, Linxiu Zhang, Renfu Luo, Thomas Glauben, Yaojiang Shi, Scott Rozelle, Brian Sharbono_",,0
D. W. Rycroft and K. Wegerich,,0
"H. Qiu, J. Huang, M. Keyzer and W. van Veen",,0
"L. Zhang, Q. Tu and A. P. J. Mol",,0
L. Zhu,,0
"T. Nguyen, E. Cheng and C. Findlay",,0
"Y. S. Prashant Loyalka, Jianguo Wei_",,0
"J. H. Scott Rozelle, Linxiu Zhang_",,0
"X. Zhang, D. Tang and Y. Lin",,0
"K. Chiu, Y. Lei, Y. Zhang and D. Chen",,0
E. B. Vermeer,,0
J. Chen,,0
,,0
W. Li,,0
P. Peng,,0
F. L. Villareal,,0
Z. Xie,,0
"J. H. Chung, H. Lai and J.-H. Joo",,0
"C. L. Xiaobing Wang, Linxiu Zhang, Renfu Luo, Scott Rozelle_",,0
J. Wang,,0
D. Zeng and J. Chen,,0
X. Qiao and Y. A'Rong,,0
H. Wenbin,,0
S. T. Xingzhi,,0
P. Yang,,0
Y. Yumei,,0
L. Zhen,,0
Z. Zhu,,0
"L. Zhou, P. Guan, L.-p. Sun, Q.-c. He, Y. Yuan and B.-s. Zhou",,0
"T. X. Du, X. F. Han and S. T. Gao",,0
"M. L. Feng, H. L. Shen, Y. M. Yong and H. J. Hu",,0
"F. Guo, H. B. Wang, Y. Xu, Y. Lian, B. H. Qian and M. X. Hua",,0
"P. He, L. H. Zhang and D. F. Huang",,0
"B. Jiang, W. Z. Wang, S. P. Wu, Z. Hong, M. S. Huang, Q. D. Yang, Y. H. Liu, X. L. Du, Q. J. Bao and H. M. Liu",,0
"G. Q. Li, W. W. Dong and F. Qin",,0
"J. M. Li, A. L. Ren and F. A. Zhang",,0
"Z. N. Lin, Y. C. Lin, H. M. Shen, C. F. Yang and C. N. Ong",,0
X. H. Liu,,0
"Y. Z. Pan, Y. C. Cai, L. B. Zheng, G. E. Liu, B. Zhang, C. F. Xie, H. Z. Liu, X. L. Deng and M. Xia",,0
"L. M. Sun, Y. Wu and Y. S. Hu",,0
"X. F. Sun, G. R. Xiao and J. L. Song",,0
"L. F. Tang, M. Z. Chen, Q. Meng, Z. C. Su and Y. L. Jie",,0
J. X. Wu and B. Wang,,0
"J. Xie, L. Shen, Y. P. Yang, P. Q. Zhou and L. Gao",,0
"X. Xie, Z. Zheng, Y. Gao, D. Liu and Y. Liu",,0
"B. Xu, M. H. Shen and G. Z. Chen",,0
"N. G. Xu, D. T. Zhu, B. Xiao and G. J. Xie",,0
"X. B. Yan, M. A. Wang, W. Ouyang, X. W. Wang and Y. Shui",,0
"H. B. Yang, Y. Q. Tang and Z. W. Yi",,0
"Z. Z. Yang, J. B. Xu, H. Zhan, T. Yuan, J. Y. Zhang, B. S. Qian and W. Z. Li",,0
"G. L. Zhang, R. J. Lu and X. Chen",,0
"Y. Z. Zhang, X. H. Wang, H. Y. Xing and L. M. Zhang",,0
"L. P. Zhuang, R. S. Shi, Y. Q. Chen and H. X. Chen",,0
"G. H. Han, Z. X. Yin, X. J. Meng, C. Y. He, H. B. Zhang, A. H. Sun, K. C. Wu, J. Ding and D. M. Fan",,0
"F. Chu, J. Wang, K. Yao and Z. Li",,0
"Q. Shang, H. Xu, X. Lu, C. Wen, D. Shi and K. Chen",,0
R. Lu and M. Wang,,0
M. Zhang and Z. Zhang,,0
"Y. L. Han, J. Y. Chen, B. Xu, H. B. Yan, L. F. Wang, W. M. Li, H. L. Cong, Q. M. Jing, S. L. Wang, K. Xu, W. M. Wang and Y. Huo",,0
D. W. L. Lai,,0
"J. Xie, F. Guan, J. H. Wang and D. Y. Hu",,0
"Q. Zhang, R. Y. Zhang, J. P. Qiu, J. F. Zhang, X. L. Wang, L. Jiang, M. L. Liao, J. S. Zhang, J. Hu, Z. K. Yang and W. F. Shen",,0
"H. Li, H. Li, Y. Wang, H. Xu, W. Fan, M. Wang, P. Sun and X. Xie",,0
"H. Li, H. Li, Y. Wang, H. Xu, W. Fan, M. Wang, P. Sun and X. Xie",,0
"H. Li, H. Li, Y. Wang, H. Xu, W. Fan, M. Wang, P. Sun and X. Xie",,0
"T. Xu, H. Wang, H. Ye, R. Yu, X. Huang, D. Wang, L. Wang, Q. Feng, L. Gong, Y. Ma, W. Keenan and S. Niermeyer",,0
"Z. Zhou, Y. Zheng and Y. Hu",,0
"S. Zhu, J. Mason, Y. Shi, Y. Hu, R. Li, M. Wahg, Y. Zhou, G. Jin, Y. Xie, G. Wu, D. Xia, Z. Qian, H. Sohg, B. Tu, L. Zhang, R. Russell and S. Xiao",,0
X. Wu,,0
Z. Lin,,0
"H. L. Chong Huang, Pak Wai Liu, Junsen Zhang_",,0
"P. W. L. Hongbin Li, Ning Ma, Junsen Zhang_",,0
Y. C. Hongbin Li,,0
A. Jadresic,,0
J. S. Simha and A. S. Ramesh,,0
S. Tefft,,0
"N. Wanitkun, R. Batterham, C. Vichathai, G. Leetongin and R. H. Osborne",,0
"S. Dercon, J. Hoddinott and T. Woldehanna",,0
J. Behrman,,0
B. Mwebesa,,0
D. J. Bradley,,0
"A. Esher, E. M. d. Santos, T. B. Azeredo, V. L. Luiza, C. G. S. Osorio-de-Castro and M. A. Oliveira",,0
"E. A. Bocchi, F. Cruz, G. Guimaraes, L. F. Pinho Moreira, V. S. Issa, S. M. Ayub Ferreira, P. R. Chizzola, G. E. Souza, S. Brandao and F. Bacal",,0
"A. Dowson, M. J. Mullen, R. Peatfield, K. Muir, A. A. Khan, C. Wells, S. L. Lipscombe, T. Rees, J. V. De Giovanni, W. L. Morrison, D. Hildick-Smith, G. Elrington, W. S. Hillis, I. S. Malik and A. Rickards",,0
"R. H. Fagard, J. A. Staessen, L. Thijs, J. Gasowski, C. J. Bulpitt, D. Clement, P. W. De Leeuw, J. Dobovisek, M. Jaaskivi, G. Leonetti, E. O'Brien, P. Palatini, G. Parati, J. L. Rodicio, H. Vanhanen and J. Webster",,0
"H. J. Florez, V. Stepenka, S. Castillo-Florez, Y. Rivas, J. Casal, E. Ryder, E. Silva, G. Maestre and L. Oropesa",,0
"J. G. Howlett, J. A. Ezekowitz, M. Podder, A. F. Hernandez, R. Diaz, K. Dickstein, P. W. Armstrong and G. C. Fonarow",,0
"T. Kuznetsova, J. A. Staessen, L. Thijs, C. Kunath, A. Olszanecka, A. Ryabikov, V. Tikhonoff, K. Stolarz, G. Bianchi, E. Casiglia, R. Fagard, S. M. Brand-Herrmann, K. Kawecka-Jaszcz, S. Malyutina, Y. Nikitin and E. Brand",,0
"J. Li, Y. Xu, P. Yue, Y. Wang, F. Wu, L. Zhou, M. Yu, L. Wang, L. Xing, S. Zhang and Y. Wu",,0
J. Loscalzo,,0
"J. vom Dahl, U. Dietz, P. K. Haager, S. Silber, L. Niccoli, H. J. Buettner, F. Schiele, M. Thomas, P. Commeau, D. R. Ramsdale, E. Garcia, C. W. Hamm, R. Hoffmann, T. Reineke and H. G. Klues",,0
"A. Zanchetti, M. Hennig, R. Hollweck, G. Bond, R. Tang, C. Cuspidi, G. Parati, R. Facchetti and G. Mancia",,0
"D. Y. Hu, J. Li, X. K. Li and P. China Cholesterol Educ",,0
"J. Liu, X.-H. Fu, L. Xue, W.-L. Wu, X.-S. Gu and S.-Q. Li",,0
"H.-J. Park, H.-Y. Kim, J.-M. Lee, Y. S. Choi, C.-S. Park, D.-B. Kim, S. H. Her, Y. S. Koh, M. W. Park, B.-J. Kwon, P. J. Kim, K. Chang, W. S. Chung and K.-B. Seung",,0
"F. O. Cortes-Ibanez, A. G. Valenzuela-Flores, J. A. Silva, C. C. Guzman-Juarez, A. A. Valenzuela-Flores and P. M. Escudero-de los Rios",,0
P. Abelson,,0
W. Krafchik,,0
Z. Iqbal and C. Zorn,,0
M. R. Calderon,,0
"Y. Hua, B. Cui and W. He",,0
J. W. Kim,,0
"A. O. Olaniran, S. Naidoo and B. Pillay",,0
"B. Richard, J. Russell, S. McMahon and R. Pigott",,0
"G. E. Christodoulakos, I. V. Lambrinoudaki, M. G. Creatsa, E. V. Economou, Z. Siasou, C. P. Panoulis, I. Kalligerou and C. Papadias",,0
"W. T. DE, S.-K. Vanadin, M. ller Dirk, S. Tibor and G. Katharina",,0
"A. Singh, S. Kumari and V. Jain",,0
"J. Xia, T. Tanner and I. Holman",,0
"K. Hallding, Y. Li, L. Wang and Y. Chen",,0
M. Romàn and J. P. Hoffmaister,,0
"M. Romàn, B.-O. Linn_r and P. Mickwitz",,0
"D. W. Pearce, W. R. Cline, A. N. Achanta, S. Fankhauser, R. K. Pachauri, R. S. Tol and P. Vellinga",,0
I. Burton,,0
A. Sarkar,,0
A. S. Malik and S. C. Smith,,0
A. de Alwis,,0
D. Jamieson,,0
"A. Ballesteros, S. Nakhooda, J. Werksman and K. Hurlburt",,0
"H. Winkler, O. Davidson and S. Mwakasonda",,0
"M. Chaum, C. Faris, G. Wagner, B. Buchner, A. Falconer, C. Trabacchi, J. Brown and K. Sierra",,0
"B. Sen, S. Topcu, M. TÙrkes and J. F. Warner",,0
H.-M. Fussel and R. J. Klein,,0
X. C. Zhang,,0
"R. Gambogi, M. Baldizzoni, H. Albornoz, C. Ketzoian, M. Cabrera, G. Saona and A. Perna",,0
"G. S. Brar, D. S. Grewal, J. Ram, M. Singla and S. P. S. Grewal",,0
"J. Ramke, G. Brian and R. Du Toit",,0
"J. Ramke, R. Du Toit, A. Palagyi, C. Williams and G. Brian",,0
"C. Williams, J. L. Szetu, J. Ramke, A. Palagyi, R. Du Toit and G. Brian",,0
"D. J. Cushing, P. F. Souney, W. D. Cooper, G. L. Mosher, M. P. Adams, S. Machatha, B. Zhang and P. R. Kowey",,0
"E. Gurkan, F. Baslamisli, B. Guvenc, N. B. Kilic, â. Unsal and E. Karakoc",,0
"D. Quelhas, L. Puyol, L. Quinto, E. Serra-Casas, T. Nhampossa, E. Macete, P. Aide, A. Mayor, I. Mandomando, S. Sanz, J. J. Aponte, V. S. Chauhan, C. E. Chitnis, P. L. Alonso, C. Menendez and C. Dobano",,0
"C. Bachert, U. Vestenbaek, J. Christensen, U. K. Griffiths and P. B. Poulsen",,0
J. Chalmers,,0
"K. R. Maharajah, C. M. Tet, A. Yaacob, L. S. A. Tajudin and P. J. Foster",,0
"L. Li, R. Y. Liu, X. Y. Zhao, J. Y. Zhang, M. Jia and P. Q. Lu",,0
